taxonomic_id,level,kingdom,subkingdom,phylum_division,subphylum_subdivision,class,subclass,order,family,subfamily,tribe,genus,species,infrakingdom,superorder,phylum,subphylum,superclass,infraclass,suborder,infraorder,superfamily,parvorder,subterclass,section,subsection,infraphylum,parvphylum,gigaclass,subgenus,forma,megaclass
145794,Species,Plantae,Viridiplantae,Tracheophyta,Spermatophytina,Magnoliopsida,NA,Alismatales,Posidoniaceae,NA,NA,Posidonia,Posidonia oceanica,Streptophyta,Lilianae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145857,Species,Chromista,Harosa,NA,NA,Phaeophyceae,Fucophycidae,Ectocarpales,Scytosiphonaceae,NA,Hydroclathreae,Colpomenia,Colpomenia sinuosa,Heterokonta,NA,Ochrophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145930,Species,Plantae,Viridiplantae,Chlorophyta,Chlorophytina,Ulvophyceae,NA,Ulotrichales,Ulotrichaceae,NA,NA,Ulothrix,Ulothrix speciosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145979,Species,Plantae,Viridiplantae,Chlorophyta,Chlorophytina,Ulvophyceae,NA,Ulvales,Ulvaceae,NA,NA,Percursaria,Percursaria percursa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145984,Species,Plantae,Viridiplantae,Chlorophyta,Chlorophytina,Ulvophyceae,NA,Ulvales,Ulvaceae,NA,NA,Ulva,Ulva lactuca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146142,Phylum,Animalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bryozoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146537,Phylum,Bacteria,Negibacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cyanobacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146538,Genus,Bacteria,Negibacteria,NA,NA,Cyanophyceae,Oscillatoriophycidae,Oscillatoriales,Microcoleaceae,NA,NA,Lyngbya,NA,NA,NA,Cyanobacteria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146802,Genus,Animalia,NA,NA,NA,Hexapoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Chironomus,NA,NA,NA,Arthropoda,Crustacea,Allotriocarida,Pterygota,Nematocera,Culicomorpha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146895,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Aoridae,NA,NA,Aora,Aora typica,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Aoroidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
146922,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Melitidae,NA,NA,Melita,Melita nitida,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Hadziida,Hadzioidea,Hadziidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
147123,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Littorinimorpha,Tateidae,NA,NA,Potamopyrgus,Potamopyrgus antipodarum,NA,NA,Mollusca,NA,NA,NA,NA,NA,Truncatelloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148427,family,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Inachidae,NA,NA,NA,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Majoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
148592,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Corophiidae,Corophiinae,Corophiini,Monocorophium,Monocorophium insidiosum,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Corophioidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
148594,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Corophiidae,Corophiinae,Corophiini,Apocorophium,Apocorophium lacustre,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Corophioidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
149668,Order,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Mysida,NA,NA,NA,NA,NA,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149871,Family,Animalia,NA,NA,NA,Asteroidea,Ambuloasteroidea,Valvatida,Oreasteridae,NA,NA,NA,NA,NA,Valvatacea,Echinodermata,Asterozoa,NA,Neoasteroidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151158,Species,Animalia,NA,NA,NA,Teleostei,NA,Eupercaria incertae sedis,Sciaenidae,NA,NA,Micropogonias,Micropogonias undulatus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
151177,Species,Animalia,NA,NA,NA,Teleostei,NA,Eupercaria incertae sedis,Moronidae,NA,NA,Morone,Morone americana,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
151267,Family,Animalia,NA,NA,NA,Gastropoda,Vetigastropoda,Trochida,Phasianellidae,NA,NA,NA,NA,NA,NA,Mollusca,NA,NA,NA,NA,NA,Trochoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151414,family,Animalia,NA,NA,NA,Teleostei,NA,Blenniiformes,Labrisomidae,NA,NA,NA,NA,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
151628,Species,Animalia,NA,NA,NA,Gastropoda,Caenogastropoda,Littorinimorpha,Hydrobiidae,Hydrobiinae,NA,Peringia,Peringia ulvae,NA,NA,Mollusca,NA,NA,NA,NA,NA,Truncatelloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152223,Subfamily,Animalia,NA,NA,NA,Polychaeta,Errantia,Phyllodocida,Syllidae,Syllinae,NA,NA,NA,NA,NA,Annelida,NA,NA,NA,Nereidiformia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152302,Species,Animalia,NA,NA,NA,Polychaeta,Errantia,Phyllodocida,Nereididae,Nereidinae,NA,Hediste,Hediste diversicolor,NA,NA,Annelida,NA,NA,NA,Nereidiformia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152352,Parvphylum,Animalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chordata,Vertebrata,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,NA,NA,NA,NA
152391,Phylum,Animalia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nemertea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153558,Species,Animalia,NA,NA,NA,Gastropoda,Neritimorpha,Cycloneritida,Neritidae,Neritininae,NA,Theodoxus,Theodoxus fluviatilis,NA,NA,Mollusca,NA,NA,NA,NA,NA,Neritoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153847,Species,Animalia,NA,NA,NA,Polychaeta,Sedentaria,Spionida,Spionidae,NA,NA,Polydora,Polydora websteri,NA,NA,Annelida,NA,NA,Canalipalpata,Spioniformia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154426,Family,Animalia,NA,NA,NA,Teleostei,NA,Siluriformes,Doradidae,NA,NA,NA,NA,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
154721,species,Animalia,NA,NA,NA,Teleostei,NA,Tetraodontiformes,Balistidae,NA,NA,Balistes,Balistes capriscus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
155081,Species,Animalia,NA,NA,NA,Polychaeta,Errantia,Phyllodocida,Sigalionidae,NA,NA,Sthenelais,Sthenelais helenae,NA,NA,Annelida,NA,NA,NA,Aphroditiformia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156484,Subclass,Animalia,NA,NA,NA,Gastropoda,Neritimorpha,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156803,Species,Animalia,NA,NA,NA,Bivalvia,Autobranchia,Venerida,Veneridae,Gemminae,NA,Gemma,Gemma gemma,NA,Imparidentia,Mollusca,NA,NA,Heteroconchia,NA,NA,Veneroidea,NA,Euheterodonta,NA,NA,NA,NA,NA,NA,NA,NA
156817,Species,Animalia,NA,NA,NA,Bivalvia,Autobranchia,Pectinida,Pectinidae,Pectininae,Aequipectinini,Argopecten,Argopecten irradians,NA,NA,Mollusca,NA,NA,Pteriomorphia,NA,NA,Pectinoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156859,Species,Animalia,NA,NA,NA,Bivalvia,Autobranchia,Mytilida,Mytilidae,Brachidontinae,NA,Geukensia,Geukensia demissa,NA,NA,Mollusca,NA,NA,Pteriomorphia,NA,NA,Mytiloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156861,Species,Animalia,NA,NA,NA,Bivalvia,Autobranchia,Mytilida,Mytilidae,Brachidontinae,NA,Ischadium,Ischadium recurvum,NA,NA,Mollusca,NA,NA,Pteriomorphia,NA,NA,Mytiloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156887,Species,Animalia,NA,NA,NA,Bivalvia,Autobranchia,Myida,Dreissenidae,Dreisseninae,NA,Mytilopsis,Mytilopsis leucophaeata,NA,Imparidentia,Mollusca,NA,NA,Heteroconchia,NA,NA,Dreissenoidea,NA,Euheterodonta,NA,NA,NA,NA,NA,NA,NA,NA
157001,Species,Animalia,NA,NA,NA,Bivalvia,Autobranchia,Cardiida,Solecurtidae,NA,NA,Tagelus,Tagelus plebeius,NA,Imparidentia,Mollusca,NA,NA,Heteroconchia,NA,NA,Tellinoidea,NA,Euheterodonta,NA,NA,NA,NA,NA,NA,NA,NA
157179,Species,Animalia,NA,NA,NA,Polychaeta,Sedentaria,Spionida,Spionidae,NA,NA,Aonides,Aonides mayaguezensis,NA,NA,Annelida,NA,NA,Canalipalpata,Spioniformia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157483,Species,Animalia,NA,NA,NA,Polychaeta,Sedentaria,NA,Capitellidae,NA,NA,Mediomastus,Mediomastus californiensis,NA,NA,Annelida,NA,NA,Scolecida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157793,Species,Animalia,NA,NA,NA,Thecostraca,Cirripedia,Balanomorpha,Chthamalidae,NA,NA,Chthamalus,Chthamalus fragilis,NA,Thoracicalcarea,Arthropoda,Crustacea,Multicrustacea,Thoracica,NA,NA,Chthamaloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157854,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Microprotopidae,NA,NA,Microprotopus,Microprotopus raneyi,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Microprotopoidea,Caprellidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
157885,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Isopoda,Idoteidae,NA,NA,Edotia,Edotia triloba,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Valvifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157887,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Isopoda,Idoteidae,NA,NA,Erichsonella,Erichsonella attenuata,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Valvifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157975,Species,Animalia,NA,NA,NA,NA,NA,Polycladida,Discocelidae,NA,NA,Coronadena,Coronadena mutabilis,NA,NA,Platyhelminthes,Rhabditophora,NA,NA,Acotylea,NA,Discoceloidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158020,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Ampeliscidae,NA,NA,Ampelisca,Ampelisca abdita,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Amphilochidea,Lysianassida,Synopioidea,Synopiidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
158023,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Ampeliscidae,NA,NA,Ampelisca,Ampelisca verrilli,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Amphilochidea,Lysianassida,Synopioidea,Synopiidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
158026,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Ampithoidae,NA,NA,Ampithoe,Ampithoe longimana,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Corophioidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
158032,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Bateidae,NA,NA,Batea,Batea catharinensis,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Amphilochidea,Amphilochida,Eusiroidea,Eusiridira,NA,NA,NA,NA,NA,NA,NA,NA,NA
158036,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Lysianassidae,Lysianassinae,NA,Lysianopsis,Lysianopsis alba,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Amphilochidea,Lysianassida,Lysianassoidea,Lysianassidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
158082,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Ampithoidae,NA,NA,Cymadusa,Cymadusa compta,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Corophioidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
158094,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Gammaridae,NA,NA,Gammarus,Gammarus mucronatus,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Gammarida,Gammaroidea,Gammaridira,NA,NA,NA,NA,NA,NA,NA,NA,NA
158113,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Corophiidae,Corophiinae,Haplocheirini,Leptocheirus,Leptocheirus plumulosus,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Senticaudata,Corophiida,Corophioidea,Corophiidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
158149,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Amphipoda,Stenothoidae,Stenothoinae,NA,Stenothoe,Stenothoe minuta,NA,Peracarida,Arthropoda,Crustacea,Multicrustacea,NA,Amphilochidea,Amphilochida,Amphilochoidea,Amphilochidira,NA,NA,NA,NA,NA,NA,NA,NA,NA
158230,Species,Animalia,NA,NA,NA,Hexacorallia,NA,Actiniaria,Diadumenidae,NA,NA,Diadumene,Diadumene leucolena,NA,NA,Cnidaria,Anthozoa,NA,NA,Enthemonae,NA,Metridioidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158348,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Alpheidae,NA,NA,Alpheus,Alpheus heterochaelis,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Alpheoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158355,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Crangonidae,NA,NA,Crangon,Crangon septemspinosa,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Crangonoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158360,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Hippolytidae,NA,NA,Hippolyte,Hippolyte pleuracantha,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Alpheoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158361,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Hippolytidae,NA,NA,Hippolyte,Hippolyte zostericola,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Caridea,Alpheoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158416,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Panopeidae,NA,NA,Eurypanopeus,Eurypanopeus depressus,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Xanthoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
158424,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Panopeidae,NA,NA,Hexapanopeus,Hexapanopeus angustifrons,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Xanthoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
158428,Genus,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Mithracidae,NA,NA,Mithrax,NA,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Majoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
158429,species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Mithracidae,NA,NA,Mithrax,Mithrax hispidus,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Majoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
158435,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Ovalipidae,NA,NA,Ovalipes,Ovalipes stephensoni,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Portunoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
158436,Species,Animalia,NA,NA,NA,Malacostraca,Eumalacostraca,Decapoda,Panopeidae,NA,NA,Panopeus,Panopeus herbstii,NA,Eucarida,Arthropoda,Crustacea,Multicrustacea,NA,Pleocyemata,Brachyura,Xanthoidea,NA,NA,Eubrachyura,Heterotremata,NA,NA,NA,NA,NA,NA
158526,species,Animalia,NA,NA,NA,Elasmobranchii,Neoselachii,Myliobatiformes,Dasyatidae,NA,NA,Dasyatis,Dasyatis americana,NA,NA,Chordata,Vertebrata,NA,Batoidea,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Chondrichthyes,NA,NA,NA,NA
158532,Species,Animalia,NA,NA,NA,Holothuroidea,Actinopoda,Dendrochirotida,Sclerodactylidae,NA,NA,Sclerodactyla,Sclerodactyla briareus,NA,NA,Echinodermata,Echinozoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158562,Species,Animalia,NA,NA,NA,Teleostei,NA,Anguilliformes,Anguillidae,NA,NA,Anguilla,Anguilla rostrata,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
158583,species,Animalia,NA,NA,NA,Teleostei,NA,Anguilliformes,Muraenidae,Muraeninae,NA,Gymnothorax,Gymnothorax funebris,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
158584,species,Animalia,NA,NA,NA,Teleostei,NA,Anguilliformes,Muraenidae,Muraeninae,NA,Gymnothorax,Gymnothorax moringa,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
158637,species,Animalia,NA,NA,NA,Teleostei,NA,Anguilliformes,Ophichthidae,Ophichthinae,NA,Myrichthys,Myrichthys breviceps,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
158688,genus,Animalia,NA,NA,NA,Teleostei,NA,Clupeiformes,Alosidae,NA,NA,Brevoortia,NA,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
158691,Species,Animalia,NA,NA,NA,Teleostei,NA,Clupeiformes,Alosidae,NA,NA,Brevoortia,Brevoortia tyrannus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
158699,Species,Animalia,NA,NA,NA,Teleostei,NA,Clupeiformes,Engraulidae,NA,NA,Anchoa,Anchoa mitchilli,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
158759,species,Animalia,NA,NA,NA,Teleostei,NA,Aulopiformes,Synodontidae,Synodontinae,NA,Synodus,Synodus intermedius,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
158782,Species,Animalia,NA,NA,NA,Teleostei,NA,Batrachoidiformes,Batrachoididae,Batrachoidinae,NA,Opsanus,Opsanus tau,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
158787,Species,Animalia,NA,NA,NA,Teleostei,NA,Gobiesociformes,Gobiesocidae,Gobiesocinae,NA,Gobiesox,Gobiesox strumosus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
158806,genus,Animalia,NA,NA,NA,Teleostei,NA,Eupercaria incertae sedis,Haemulidae,Haemulinae,NA,Haemulon,NA,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
158807,species,Animalia,NA,NA,NA,Teleostei,NA,Eupercaria incertae sedis,Haemulidae,Haemulinae,NA,Haemulon,Haemulon aurolineatum,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
158808,species,Animalia,NA,NA,NA,Teleostei,NA,Eupercaria incertae sedis,Haemulidae,Haemulinae,NA,Haemulon,Haemulon plumierii,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
158815,species,Animalia,NA,NA,NA,Teleostei,NA,Eupercaria incertae sedis,Labridae,NA,NA,Halichoeres,Halichoeres bivittatus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
158822,species,Animalia,NA,NA,NA,Teleostei,NA,Eupercaria incertae sedis,Labridae,NA,NA,Lachnolaimus,Lachnolaimus maximus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
158919,species,Animalia,NA,NA,NA,Teleostei,NA,Tetraodontiformes,Ostraciidae,NA,NA,Acanthostracion,Acanthostracion polygonius,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
158920,species,Animalia,NA,NA,NA,Teleostei,NA,Tetraodontiformes,Ostraciidae,NA,NA,Acanthostracion,Acanthostracion quadricornis,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
158932,species,Animalia,NA,NA,NA,Teleostei,NA,Tetraodontiformes,Ostraciidae,NA,NA,Lactophrys,Lactophrys triqueter,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
158935,species,Animalia,NA,NA,NA,Teleostei,NA,Tetraodontiformes,Tetraodontidae,NA,NA,Sphoeroides,Sphoeroides spengleri,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
158936,species,Animalia,NA,NA,NA,Teleostei,NA,Tetraodontiformes,Tetraodontidae,NA,NA,Sphoeroides,Sphoeroides testudineus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
159222,species,Animalia,NA,NA,NA,Teleostei,NA,Perciformes,Epinephelidae,NA,NA,Epinephelus,Epinephelus striatus,NA,NA,Chordata,Vertebrata,Actinopteri,NA,Percoidei,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
159227,Species,Animalia,NA,NA,NA,Teleostei,NA,Atheriniformes,Atherinopsidae,Menidiinae,NA,Menidia,Menidia beryllina,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
159228,Species,Animalia,NA,NA,NA,Teleostei,NA,Atheriniformes,Atherinopsidae,Menidiinae,NA,Menidia,Menidia menidia,NA,NA,Chordata,Vertebrata,Actinopteri,NA,NA,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
159229,genus,Animalia,NA,NA,NA,Teleostei,NA,Perciformes,Epinephelidae,NA,NA,Liopropoma,NA,NA,NA,Chordata,Vertebrata,Actinopteri,NA,Percoidei,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
159231,species,Animalia,NA,NA,NA,Teleostei,NA,Perciformes,Epinephelidae,NA,NA,Mycteroperca,Mycteroperca bonaci,NA,NA,Chordata,Vertebrata,Actinopteri,NA,Percoidei,NA,NA,NA,NA,NA,NA,Gnathostomata,Osteichthyes,Actinopterygii,NA,NA,NA
