scientific_id,name,rank,id,parent_id
urn:lsid:marinespecies.org:taxname:146420,Tunicata,Subphylum,146420,urn:lsid:marinespecies.org:taxname:1821
urn:lsid:marinespecies.org:taxname:146537,Cyanobacteria,Phylum,146537,urn:lsid:marinespecies.org:taxname:1741194
urn:lsid:marinespecies.org:taxname:146538,Lyngbya,Genus,146538,urn:lsid:marinespecies.org:taxname:836366
urn:lsid:marinespecies.org:taxname:146542,Cyanophyceae,Class,146542,urn:lsid:marinespecies.org:taxname:146537
urn:lsid:marinespecies.org:taxname:146543,Chroococcales,Order,146543,urn:lsid:marinespecies.org:taxname:368682
urn:lsid:marinespecies.org:taxname:146603,Oscillatoriales,Order,146603,urn:lsid:marinespecies.org:taxname:368682
urn:lsid:marinespecies.org:taxname:146802,Chironomus,Genus,146802,urn:lsid:marinespecies.org:taxname:150882
urn:lsid:marinespecies.org:taxname:146895,Aora typica,Species,146895,urn:lsid:marinespecies.org:taxname:101464
urn:lsid:marinespecies.org:taxname:146922,Melita nitida,Species,146922,urn:lsid:marinespecies.org:taxname:101679
urn:lsid:marinespecies.org:taxname:146968,Hediste,Genus,146968,urn:lsid:marinespecies.org:taxname:324346
urn:lsid:marinespecies.org:taxname:147122,Potamopyrgus,Genus,147122,urn:lsid:marinespecies.org:taxname:722759
urn:lsid:marinespecies.org:taxname:147123,Potamopyrgus antipodarum,Species,147123,urn:lsid:marinespecies.org:taxname:147122
urn:lsid:marinespecies.org:taxname:147423,Crinozoa,Subphylum,147423,urn:lsid:marinespecies.org:taxname:1806
urn:lsid:marinespecies.org:taxname:148427,Inachidae,Family,148427,urn:lsid:marinespecies.org:taxname:106700
urn:lsid:marinespecies.org:taxname:148430,Portuninae,Subfamily,148430,urn:lsid:marinespecies.org:taxname:106763
urn:lsid:marinespecies.org:taxname:148431,Pisinae,Subfamily,148431,urn:lsid:marinespecies.org:taxname:196143
urn:lsid:marinespecies.org:taxname:148432,Carcininae,Subfamily,148432,urn:lsid:marinespecies.org:taxname:557511
urn:lsid:marinespecies.org:taxname:148433,Ebaliinae,Subfamily,148433,urn:lsid:marinespecies.org:taxname:106758
urn:lsid:marinespecies.org:taxname:148435,Majinae,Subfamily,148435,urn:lsid:marinespecies.org:taxname:106760
urn:lsid:marinespecies.org:taxname:148540,Unipeltata,Suborder,148540,urn:lsid:marinespecies.org:taxname:14355
urn:lsid:marinespecies.org:taxname:148558,Photidae,Family,148558,urn:lsid:marinespecies.org:taxname:716961
urn:lsid:marinespecies.org:taxname:148591,Monocorophium,Genus,148591,urn:lsid:marinespecies.org:taxname:431323
urn:lsid:marinespecies.org:taxname:148592,Monocorophium insidiosum,Species,148592,urn:lsid:marinespecies.org:taxname:148591
urn:lsid:marinespecies.org:taxname:148593,Apocorophium,Genus,148593,urn:lsid:marinespecies.org:taxname:431323
urn:lsid:marinespecies.org:taxname:148594,Apocorophium lacustre,Species,148594,urn:lsid:marinespecies.org:taxname:148593
urn:lsid:marinespecies.org:taxname:148687,Paratanaoidea,Superfamily,148687,urn:lsid:marinespecies.org:taxname:136152
urn:lsid:marinespecies.org:taxname:148688,Apseudoidea,Superfamily,148688,urn:lsid:marinespecies.org:taxname:136150
urn:lsid:marinespecies.org:taxname:148706,Mysinae,Subfamily,148706,urn:lsid:marinespecies.org:taxname:119822
urn:lsid:marinespecies.org:taxname:148741,Cryptodira,Suborder,148741,urn:lsid:marinespecies.org:taxname:2689
urn:lsid:marinespecies.org:taxname:148743,Asterozoa,Subphylum,148743,urn:lsid:marinespecies.org:taxname:1806
urn:lsid:marinespecies.org:taxname:148744,Echinozoa,Subphylum,148744,urn:lsid:marinespecies.org:taxname:1806
urn:lsid:marinespecies.org:taxname:149668,Mysida,Order,149668,urn:lsid:marinespecies.org:taxname:1090
urn:lsid:marinespecies.org:taxname:149682,Megabalanus coccopoma,Species,149682,urn:lsid:marinespecies.org:taxname:106123
urn:lsid:marinespecies.org:taxname:149854,Euechinoidea,Subclass,149854,urn:lsid:marinespecies.org:taxname:123082
urn:lsid:marinespecies.org:taxname:149855,Echinacea,Subterclass,149855,urn:lsid:marinespecies.org:taxname:510517
urn:lsid:marinespecies.org:taxname:149864,Atelostomata,Subterclass,149864,urn:lsid:marinespecies.org:taxname:510499
urn:lsid:marinespecies.org:taxname:149871,Oreasteridae,Family,149871,urn:lsid:marinespecies.org:taxname:123090
urn:lsid:marinespecies.org:taxname:150266,Biemnidae,Family,150266,urn:lsid:marinespecies.org:taxname:736911
urn:lsid:marinespecies.org:taxname:150869,Chironominae,Subfamily,150869,urn:lsid:marinespecies.org:taxname:118100
urn:lsid:marinespecies.org:taxname:150882,Chironomini,Tribe,150882,urn:lsid:marinespecies.org:taxname:150869
urn:lsid:marinespecies.org:taxname:150922,Nematocera,Suborder,150922,urn:lsid:marinespecies.org:taxname:118088
urn:lsid:marinespecies.org:taxname:150928,Culicomorpha,Infraorder,150928,urn:lsid:marinespecies.org:taxname:150922
urn:lsid:marinespecies.org:taxname:151152,Pterygota,Infraclass,151152,urn:lsid:marinespecies.org:taxname:1307
urn:lsid:marinespecies.org:taxname:151157,Micropogonias,Genus,151157,urn:lsid:marinespecies.org:taxname:125558
urn:lsid:marinespecies.org:taxname:151158,Micropogonias undulatus,Species,151158,urn:lsid:marinespecies.org:taxname:151157
urn:lsid:marinespecies.org:taxname:151176,Morone,Genus,151176,urn:lsid:marinespecies.org:taxname:125545
urn:lsid:marinespecies.org:taxname:151177,Morone americana,Species,151177,urn:lsid:marinespecies.org:taxname:151176
urn:lsid:marinespecies.org:taxname:151267,Phasianellidae,Family,151267,urn:lsid:marinespecies.org:taxname:156489
urn:lsid:marinespecies.org:taxname:151320,Pectinoidea,Superfamily,151320,urn:lsid:marinespecies.org:taxname:387324
urn:lsid:marinespecies.org:taxname:151323,Ostreoidea,Superfamily,151323,urn:lsid:marinespecies.org:taxname:1774
urn:lsid:marinespecies.org:taxname:151414,Labrisomidae,Family,151414,urn:lsid:marinespecies.org:taxname:1517542
urn:lsid:marinespecies.org:taxname:151415,Chaenopsidae,Family,151415,urn:lsid:marinespecies.org:taxname:1517542
urn:lsid:marinespecies.org:taxname:151423,Microdesmidae,Family,151423,urn:lsid:marinespecies.org:taxname:1517500
urn:lsid:marinespecies.org:taxname:151426,Ephippidae,Family,151426,urn:lsid:marinespecies.org:taxname:1517548
urn:lsid:marinespecies.org:taxname:151431,Centropomidae,Family,151431,urn:lsid:marinespecies.org:taxname:1517511
urn:lsid:marinespecies.org:taxname:151440,Grammatidae,Family,151440,urn:lsid:marinespecies.org:taxname:1517546
urn:lsid:marinespecies.org:taxname:151443,Opistognathidae,Family,151443,urn:lsid:marinespecies.org:taxname:1517546
urn:lsid:marinespecies.org:taxname:151447,Malacanthidae,Family,151447,urn:lsid:marinespecies.org:taxname:1517577
urn:lsid:marinespecies.org:taxname:151453,Lutjanidae,Family,151453,urn:lsid:marinespecies.org:taxname:1517577
urn:lsid:marinespecies.org:taxname:151456,Gerreidae,Family,151456,urn:lsid:marinespecies.org:taxname:1517577
urn:lsid:marinespecies.org:taxname:151460,Pempheridae,Family,151460,urn:lsid:marinespecies.org:taxname:1517567
urn:lsid:marinespecies.org:taxname:151470,Pomacanthidae,Family,151470,urn:lsid:marinespecies.org:taxname:1517548
urn:lsid:marinespecies.org:taxname:151475,Cirrhitidae,Family,151475,urn:lsid:marinespecies.org:taxname:1517557
urn:lsid:marinespecies.org:taxname:151626,Peringia,Genus,151626,urn:lsid:marinespecies.org:taxname:411711
urn:lsid:marinespecies.org:taxname:151628,Peringia ulvae,Species,151628,urn:lsid:marinespecies.org:taxname:151626
urn:lsid:marinespecies.org:taxname:151751,Percoidei,Suborder,151751,urn:lsid:marinespecies.org:taxname:11014
urn:lsid:marinespecies.org:taxname:151752,Ptereleotrinae,Subfamily,151752,urn:lsid:marinespecies.org:taxname:151423
urn:lsid:marinespecies.org:taxname:151772,Malacanthinae,Subfamily,151772,urn:lsid:marinespecies.org:taxname:151447
urn:lsid:marinespecies.org:taxname:151787,Scarinae,Subfamily,151787,urn:lsid:marinespecies.org:taxname:125541
urn:lsid:marinespecies.org:taxname:151819,Heterocongrinae,Subfamily,151819,urn:lsid:marinespecies.org:taxname:125427
urn:lsid:marinespecies.org:taxname:151821,Ophichthinae,Subfamily,151821,urn:lsid:marinespecies.org:taxname:125434
urn:lsid:marinespecies.org:taxname:151829,Muraeninae,Subfamily,151829,urn:lsid:marinespecies.org:taxname:125431
urn:lsid:marinespecies.org:taxname:151856,Synodontinae,Subfamily,151856,urn:lsid:marinespecies.org:taxname:125449
urn:lsid:marinespecies.org:taxname:152168,Tridentata,Genus,152168,urn:lsid:marinespecies.org:taxname:1614
urn:lsid:marinespecies.org:taxname:152223,Syllinae,Subfamily,152223,urn:lsid:marinespecies.org:taxname:948
urn:lsid:marinespecies.org:taxname:152228,Exogoninae,Subfamily,152228,urn:lsid:marinespecies.org:taxname:948
urn:lsid:marinespecies.org:taxname:152229,Eteoninae,Subfamily,152229,urn:lsid:marinespecies.org:taxname:931
urn:lsid:marinespecies.org:taxname:152233,Eusyllinae,Subfamily,152233,urn:lsid:marinespecies.org:taxname:948
urn:lsid:marinespecies.org:taxname:152292,Terebelliformia,Suborder,152292,urn:lsid:marinespecies.org:taxname:900
urn:lsid:marinespecies.org:taxname:152302,Hediste diversicolor,Species,152302,urn:lsid:marinespecies.org:taxname:146968
urn:lsid:marinespecies.org:taxname:152352,Osteichthyes,Parvphylum,152352,urn:lsid:marinespecies.org:taxname:1828
urn:lsid:marinespecies.org:taxname:152391,Nemertea,Phylum,152391,urn:lsid:marinespecies.org:taxname:2
urn:lsid:marinespecies.org:taxname:152403,Lepidonotinae,Subfamily,152403,urn:lsid:marinespecies.org:taxname:939
urn:lsid:marinespecies.org:taxname:152410,Venerinae,Subfamily,152410,urn:lsid:marinespecies.org:taxname:243
urn:lsid:marinespecies.org:taxname:152490,Ophiocomidae,Family,152490,urn:lsid:marinespecies.org:taxname:1075318
urn:lsid:marinespecies.org:taxname:152528,Diadematacea,Superorder,152528,urn:lsid:marinespecies.org:taxname:510502
urn:lsid:marinespecies.org:taxname:152815,Cryptoconchus,Genus,152815,urn:lsid:marinespecies.org:taxname:1353774
urn:lsid:marinespecies.org:taxname:153024,Anomioidea,Superfamily,153024,urn:lsid:marinespecies.org:taxname:387324
urn:lsid:marinespecies.org:taxname:153491,Alismatales,Order,153491,urn:lsid:marinespecies.org:taxname:449895
urn:lsid:marinespecies.org:taxname:153531,Theodoxus,Genus,153531,urn:lsid:marinespecies.org:taxname:411639
urn:lsid:marinespecies.org:taxname:153558,Theodoxus fluviatilis,Species,153558,urn:lsid:marinespecies.org:taxname:153531
urn:lsid:marinespecies.org:taxname:153568,Aeteoidea,Superfamily,153568,urn:lsid:marinespecies.org:taxname:1371733
urn:lsid:marinespecies.org:taxname:153575,Flustrina,Suborder,153575,urn:lsid:marinespecies.org:taxname:110722
urn:lsid:marinespecies.org:taxname:153579,Membraniporoidea,Superfamily,153579,urn:lsid:marinespecies.org:taxname:1371726
urn:lsid:marinespecies.org:taxname:153582,Buguloidea,Superfamily,153582,urn:lsid:marinespecies.org:taxname:153575
urn:lsid:marinespecies.org:taxname:153661,Schizoporelloidea,Superfamily,153661,urn:lsid:marinespecies.org:taxname:153575
urn:lsid:marinespecies.org:taxname:153664,Smittinoidea,Superfamily,153664,urn:lsid:marinespecies.org:taxname:153575
urn:lsid:marinespecies.org:taxname:153667,Celleporoidea,Superfamily,153667,urn:lsid:marinespecies.org:taxname:153575
urn:lsid:marinespecies.org:taxname:153704,Vitrinellidae,Family,153704,urn:lsid:marinespecies.org:taxname:722756
urn:lsid:marinespecies.org:taxname:153707,Littorininae,Subfamily,153707,urn:lsid:marinespecies.org:taxname:119
urn:lsid:marinespecies.org:taxname:153847,Polydora websteri,Species,153847,urn:lsid:marinespecies.org:taxname:129619
urn:lsid:marinespecies.org:taxname:153853,Mangeliidae,Family,153853,urn:lsid:marinespecies.org:taxname:15140
urn:lsid:marinespecies.org:taxname:154135,Holozoidae,Family,154135,urn:lsid:marinespecies.org:taxname:103434
urn:lsid:marinespecies.org:taxname:154157,Siluriformes,Order,154157,urn:lsid:marinespecies.org:taxname:293496
urn:lsid:marinespecies.org:taxname:154168,Paralichthyidae,Family,154168,urn:lsid:marinespecies.org:taxname:10331
urn:lsid:marinespecies.org:taxname:154171,Achiridae,Family,154171,urn:lsid:marinespecies.org:taxname:10331
urn:lsid:marinespecies.org:taxname:154194,Fundulidae,Family,154194,urn:lsid:marinespecies.org:taxname:10319
urn:lsid:marinespecies.org:taxname:154206,Esociformes,Order,154206,urn:lsid:marinespecies.org:taxname:293496
urn:lsid:marinespecies.org:taxname:154207,Esocidae,Family,154207,urn:lsid:marinespecies.org:taxname:154206
urn:lsid:marinespecies.org:taxname:154208,Esox,Genus,154208,urn:lsid:marinespecies.org:taxname:1848465
urn:lsid:marinespecies.org:taxname:154247,Scorpaenoidei,Suborder,154247,urn:lsid:marinespecies.org:taxname:11014
urn:lsid:marinespecies.org:taxname:154389,Poeciliidae,Family,154389,urn:lsid:marinespecies.org:taxname:10319
urn:lsid:marinespecies.org:taxname:154392,Poeciliinae,Subfamily,154392,urn:lsid:marinespecies.org:taxname:154389
urn:lsid:marinespecies.org:taxname:154405,Syngnathinae,Subfamily,154405,urn:lsid:marinespecies.org:taxname:125606
urn:lsid:marinespecies.org:taxname:154409,Scorpaeninae,Subfamily,154409,urn:lsid:marinespecies.org:taxname:125595
urn:lsid:marinespecies.org:taxname:154410,Pteroinae,Subfamily,154410,urn:lsid:marinespecies.org:taxname:125595
urn:lsid:marinespecies.org:taxname:154426,Doradidae,Family,154426,urn:lsid:marinespecies.org:taxname:154157
urn:lsid:marinespecies.org:taxname:154527,Barentsiidae,Family,154527,urn:lsid:marinespecies.org:taxname:1271
urn:lsid:marinespecies.org:taxname:154576,Aulostomidae,Family,154576,urn:lsid:marinespecies.org:taxname:10327
urn:lsid:marinespecies.org:taxname:154578,Solenostomidae,Family,154578,urn:lsid:marinespecies.org:taxname:10327
urn:lsid:marinespecies.org:taxname:154699,Cyprinodontinae,Subfamily,154699,urn:lsid:marinespecies.org:taxname:125466
urn:lsid:marinespecies.org:taxname:154721,Balistes capriscus,Species,154721,urn:lsid:marinespecies.org:taxname:126228
urn:lsid:marinespecies.org:taxname:154745,Gobiesocinae,Subfamily,154745,urn:lsid:marinespecies.org:taxname:125477
urn:lsid:marinespecies.org:taxname:154917,Sabellinae,Subfamily,154917,urn:lsid:marinespecies.org:taxname:985
urn:lsid:marinespecies.org:taxname:154974,Canalipalpata,Infraclass,154974,urn:lsid:marinespecies.org:taxname:754175
urn:lsid:marinespecies.org:taxname:155081,Sthenelais helenae,Species,155081,urn:lsid:marinespecies.org:taxname:129595
urn:lsid:marinespecies.org:taxname:155087,Cirratuliformia,Suborder,155087,urn:lsid:marinespecies.org:taxname:900
urn:lsid:marinespecies.org:taxname:155091,Polynoinae,Subfamily,155091,urn:lsid:marinespecies.org:taxname:939
urn:lsid:marinespecies.org:taxname:155424,Phyllodocinae,Subfamily,155424,urn:lsid:marinespecies.org:taxname:931
urn:lsid:marinespecies.org:taxname:155646,Discocelidae,Family,155646,urn:lsid:marinespecies.org:taxname:1566295
urn:lsid:marinespecies.org:taxname:155716,Janiroidea,Superfamily,155716,urn:lsid:marinespecies.org:taxname:13794
urn:lsid:marinespecies.org:taxname:155822,Lysiosquilloidea,Superfamily,155822,urn:lsid:marinespecies.org:taxname:148540
urn:lsid:marinespecies.org:taxname:155825,Gonodactyloidea,Superfamily,155825,urn:lsid:marinespecies.org:taxname:148540
urn:lsid:marinespecies.org:taxname:155876,Neocopepoda,Infraclass,155876,urn:lsid:marinespecies.org:taxname:1080
urn:lsid:marinespecies.org:taxname:155877,Gymnoplea,Superorder,155877,urn:lsid:marinespecies.org:taxname:155876
urn:lsid:marinespecies.org:taxname:155879,Podoplea,Superorder,155879,urn:lsid:marinespecies.org:taxname:155876
urn:lsid:marinespecies.org:taxname:156484,Neritimorpha,Subclass,156484,urn:lsid:marinespecies.org:taxname:101
urn:lsid:marinespecies.org:taxname:156485,Vetigastropoda,Subclass,156485,urn:lsid:marinespecies.org:taxname:101
urn:lsid:marinespecies.org:taxname:156486,Fissurelloidea,Superfamily,156486,urn:lsid:marinespecies.org:taxname:1052447
urn:lsid:marinespecies.org:taxname:156489,Trochoidea,Superfamily,156489,urn:lsid:marinespecies.org:taxname:1052448
urn:lsid:marinespecies.org:taxname:156734,Anadara transversa,Species,156734,urn:lsid:marinespecies.org:taxname:137669
urn:lsid:marinespecies.org:taxname:156737,Anomia simplex,Species,156737,urn:lsid:marinespecies.org:taxname:137650
urn:lsid:marinespecies.org:taxname:156802,Gemma,Genus,156802,urn:lsid:marinespecies.org:taxname:510754
urn:lsid:marinespecies.org:taxname:156803,Gemma gemma,Species,156803,urn:lsid:marinespecies.org:taxname:156802
urn:lsid:marinespecies.org:taxname:156816,Argopecten,Genus,156816,urn:lsid:marinespecies.org:taxname:577989
urn:lsid:marinespecies.org:taxname:156817,Argopecten irradians,Species,156817,urn:lsid:marinespecies.org:taxname:156816
urn:lsid:marinespecies.org:taxname:156822,Cumingia,Genus,156822,urn:lsid:marinespecies.org:taxname:1781
urn:lsid:marinespecies.org:taxname:156857,Geukensia,Genus,156857,urn:lsid:marinespecies.org:taxname:510720
urn:lsid:marinespecies.org:taxname:156859,Geukensia demissa,Species,156859,urn:lsid:marinespecies.org:taxname:156857
urn:lsid:marinespecies.org:taxname:156860,Ischadium,Genus,156860,urn:lsid:marinespecies.org:taxname:510720
urn:lsid:marinespecies.org:taxname:156861,Ischadium recurvum,Species,156861,urn:lsid:marinespecies.org:taxname:156860
urn:lsid:marinespecies.org:taxname:156882,Dreissenoidea,Superfamily,156882,urn:lsid:marinespecies.org:taxname:245
urn:lsid:marinespecies.org:taxname:156884,Dreissenidae,Family,156884,urn:lsid:marinespecies.org:taxname:156882
urn:lsid:marinespecies.org:taxname:156885,Mytilopsis,Genus,156885,urn:lsid:marinespecies.org:taxname:1495377
urn:lsid:marinespecies.org:taxname:156887,Mytilopsis leucophaeata,Species,156887,urn:lsid:marinespecies.org:taxname:156885
urn:lsid:marinespecies.org:taxname:156997,Tagelus,Genus,156997,urn:lsid:marinespecies.org:taxname:1784
urn:lsid:marinespecies.org:taxname:157001,Tagelus plebeius,Species,157001,urn:lsid:marinespecies.org:taxname:156997
urn:lsid:marinespecies.org:taxname:157179,Aonides mayaguezensis,Species,157179,urn:lsid:marinespecies.org:taxname:129605
urn:lsid:marinespecies.org:taxname:157220,Armandia maculata,Species,157220,urn:lsid:marinespecies.org:taxname:129410
urn:lsid:marinespecies.org:taxname:157483,Mediomastus californiensis,Species,157483,urn:lsid:marinespecies.org:taxname:129218
urn:lsid:marinespecies.org:taxname:157793,Chthamalus fragilis,Species,157793,urn:lsid:marinespecies.org:taxname:106126
urn:lsid:marinespecies.org:taxname:157854,Microprotopus raneyi,Species,157854,urn:lsid:marinespecies.org:taxname:101561
urn:lsid:marinespecies.org:taxname:157882,Edotia,Genus,157882,urn:lsid:marinespecies.org:taxname:118283
urn:lsid:marinespecies.org:taxname:157885,Edotia triloba,Species,157885,urn:lsid:marinespecies.org:taxname:157882
urn:lsid:marinespecies.org:taxname:157886,Erichsonella,Genus,157886,urn:lsid:marinespecies.org:taxname:118283
urn:lsid:marinespecies.org:taxname:157887,Erichsonella attenuata,Species,157887,urn:lsid:marinespecies.org:taxname:157886
